gene,eqZ,wbZ,ntZ,multiZ
ENSG00000114770,-0.204987,-1.44423,-0.0866992,-1.08253
ENSG00000114779,-0.211571,,,
ENSG00000114784,-0.178588,,,
ENSG00000114790,1.54769,,0.46849,
ENSG00000114796,-0.875866,,,
ENSG00000114850,0.159926,-0.401722,,
ENSG00000114853,0.161867,0.782243,,
ENSG00000114854,-3.39068,-2.64391,-2.75922,-3.82059
ENSG00000114857,0.991979,,0.421547,
ENSG00000114867,-1.3636,,,
ENSG00000114902,-5.63192,,,
ENSG00000114904,7.48473,,,
ENSG00000114948,-0.570405,,-0.894873,
ENSG00000114956,-0.361678,0.868756,,
ENSG00000114978,0.637887,-1.01433,-1.74478,-1.95098
ENSG00000114988,-4.70598,-4.03529,-0.00136198,-2.85434
ENSG00000114993,1.48873,-0.058426,1.99213,1.36734
ENSG00000114999,3.83974,,,
ENSG00000115020,0.356837,,1.075,
ENSG00000115073,-3.09677,-5.38244,-4.03982,-6.66254
ENSG00000115084,0.213266,-0.324741,-0.414634,-0.522817
ENSG00000115085,0.905377,,,
ENSG00000115091,-0.0849949,,-0.869,
ENSG00000115107,2.01577,2.04388,,
ENSG00000115109,0.495363,-0.93816,,
ENSG00000115112,5.11098,2.85158,,
ENSG00000115128,2.18985,,,
ENSG00000115129,-2.15649,-1.37682,-1.15377,-1.78939
ENSG00000115137,2.95439,0.412938,2.02875,1.72654
ENSG00000115138,-0.456907,,,
ENSG00000115145,-2.40153,,,
ENSG00000115159,1.87947,,,
ENSG00000115165,1.81114,,,
ENSG00000115183,0.354371,,0.0923662,
ENSG00000115216,-3.60649,-2.61873,,
ENSG00000115232,-0.34687,,,
ENSG00000115233,0.205786,,,
ENSG00000115234,-3.1606,,,
ENSG00000115239,3.46573,1.27999,0.302534,1.11902
ENSG00000115241,-3.22806,,,
ENSG00000115255,0.450369,,,
ENSG00000115257,-1.27261,-0.0836531,-0.37088,-0.321403
ENSG00000115267,1.24021,,-0.87532,
ENSG00000115271,-1.16641,,,
ENSG00000115274,-1.89824,,,
ENSG00000115275,0.853394,0.303415,0.765661,0.755951
ENSG00000115282,2.07621,,,
ENSG00000115290,-1.85618,,,
ENSG00000115295,-1.20666,,,
ENSG00000115306,3.23038,0.864242,-0.0389138,0.583595
ENSG00000115310,-5.47412,-1.93185,,
ENSG00000115325,-0.105132,,,
ENSG00000115339,1.98887,,-1.59997,
ENSG00000115350,0.65928,-0.173406,0.490426,0.224167
ENSG00000115355,3.17631,,,
ENSG00000115364,1.88568,,,
ENSG00000115365,-0.333986,-0.649957,-0.619728,-0.897803
ENSG00000115392,4.29821,,-1.22561,
ENSG00000115415,1.75601,,,
ENSG00000115419,2.13357,1.64261,1.04498,1.90041
ENSG00000115421,2.21105,,,
ENSG00000115425,1.9873,,-0.109133,
ENSG00000115446,-3.04685,,,
ENSG00000115457,-4.25561,-1.9418,,
ENSG00000115464,0.564834,,,
ENSG00000115484,2.08509,0.0996173,,
ENSG00000115486,-1.39357,0.310698,-0.31423,-0.00249765
ENSG00000115507,-2.51037,-1.73079,,
ENSG00000115523,-1.70655,-0.339641,0.159514,-0.12737
ENSG00000115524,7.49778,,,
ENSG00000115525,0.305473,,,
ENSG00000115526,-0.195908,-0.571714,,
ENSG00000115539,0.244382,,,
ENSG00000115541,6.71824,,-2.33745,
ENSG00000115556,0.66079,,,
ENSG00000115561,-0.460406,-0.485397,0.784556,0.211537
ENSG00000115568,0.420385,0.068503,0.223075,0.206177
ENSG00000115590,-1.91396,-0.194487,-0.912542,-0.782788
ENSG00000115596,-0.747437,,,
ENSG00000115604,2.69256,1.74986,0.563742,1.63597
ENSG00000115607,-0.662324,0.21578,-1.20304,-0.698102
ENSG00000115641,2.27195,,,
ENSG00000115649,-3.6735,0.0133268,-0.890153,-0.620009
ENSG00000115652,-2.26042,-0.436128,0.504906,0.0486336
ENSG00000115657,-0.392457,,,
ENSG00000115677,-1.84815,-2.10921,1.28258,-0.584518
ENSG00000115687,1.24829,0.522046,0.960454,1.04829
ENSG00000115694,-0.0596877,,,
ENSG00000115738,-4.00724,,,
ENSG00000115750,0.146448,-0.202597,1.07551,0.617244
ENSG00000115756,-2.33519,0.88609,-0.792771,0.0659862
ENSG00000115758,0.124355,,,
ENSG00000115760,-1.71873,0.096691,0.465042,0.397205
ENSG00000115761,-0.981938,,-2.09664,
ENSG00000115762,1.63433,,,
ENSG00000115806,2.58988,,,
ENSG00000115808,-3.70164,,,
ENSG00000115825,4.62267,,3.96185,
ENSG00000115827,-0.995367,,0.415796,
ENSG00000115828,-2.51095,,,
ENSG00000115839,-0.477045,,,
ENSG00000115840,3.06834,-3.52411,,
ENSG00000115841,-2.19133,-1.76362,-1.47417,-2.28946
ENSG00000115866,-0.320909,0.172181,0.56725,0.522856
ENSG00000115875,-0.273055,,,
ENSG00000115896,7.98043,,-2.94768,
ENSG00000115902,-0.280376,0.929812,1.05673,1.4047
ENSG00000115904,-0.432066,0.715664,,
ENSG00000115919,0.722367,,0.181262,
ENSG00000115935,-0.183903,,2.41429,
ENSG00000115944,2.75694,-0.508751,-0.481931,-0.700518
ENSG00000115946,5.80738,,,
ENSG00000115947,-3.65236,-0.611396,-0.682999,-0.915275
ENSG00000115956,3.26173,0.808277,,
ENSG00000115966,0.468335,-0.012321,0.769761,0.535591
ENSG00000115970,0.187135,,1.09138,
ENSG00000115998,0.367557,,,
ENSG00000116001,0.041993,,,
ENSG00000116005,-0.352737,,,
ENSG00000116017,-0.39765,,-0.699751,
ENSG00000116032,-0.866995,,-2.03383,
ENSG00000116044,-0.85463,,,
ENSG00000116062,-0.847912,1.10616,,
ENSG00000116095,-0.214468,,,
ENSG00000116120,1.40056,0.456008,,
ENSG00000116127,4.38055,,0.576166,
ENSG00000116133,-1.33178,-1.38604,-1.45042,-2.00568
ENSG00000116138,1.16236,,,
ENSG00000116151,-0.390791,1.01969,0.57658,1.12873
ENSG00000116157,-2.62275,-1.73304,-1.10623,-2.00767
ENSG00000116161,-0.822359,,,
ENSG00000116171,-2.78222,-1.50309,-1.2595,-1.95345
ENSG00000116191,-2.09088,0.738358,-1.12801,-0.275524
ENSG00000116198,2.90575,,1.57699,
ENSG00000116199,3.14298,,0.690319,
ENSG00000116205,-0.742076,1.52058,0.376747,1.34161
ENSG00000116209,1.83718,0.0508436,,
ENSG00000116212,0.114214,,,
ENSG00000116213,-2.56807,,,
ENSG00000116221,-5.42387,,,
ENSG00000116237,-0.493579,1.54211,,
ENSG00000116251,0.298937,,,
ENSG00000116260,2.71761,1.34488,,
ENSG00000116266,-0.655986,,,
ENSG00000116273,1.60361,,,
ENSG00000116288,-0.13457,0.544619,1.49498,1.44221
ENSG00000116299,1.49451,0.977191,,
ENSG00000116353,3.54204,,,
ENSG00000116406,4.54748,,1.84193,
ENSG00000116455,-2.91748,,,
ENSG00000116459,1.08323,,,
ENSG00000116473,2.0916,,3.1867,
ENSG00000116478,-0.561477,,-0.220826,
ENSG00000116489,-2.02185,,,
ENSG00000116497,1.59715,1.22334,,
ENSG00000116514,0.0415482,,,
ENSG00000116574,-2.3721,,,
ENSG00000116580,1.22424,,,
ENSG00000116584,-1.72767,,,
ENSG00000116586,-0.774927,,,
ENSG00000116604,-1.14996,,,
ENSG00000116641,2.86474,,,
ENSG00000116649,0.828205,0.815903,0.716409,1.08351
ENSG00000116661,1.42298,-1.72504,,
ENSG00000116663,-0.223896,0.846517,-0.280919,0.399938
ENSG00000116667,1.13421,,,
ENSG00000116668,-0.501749,,-0.500227,
ENSG00000116679,1.07186,0.173676,,
ENSG00000116685,0.43023,-0.126129,0.591438,0.329023
ENSG00000116688,1.19002,-0.260269,,
ENSG00000116691,1.11114,-0.0470558,,
ENSG00000116698,2.50905,3.07956,,
ENSG00000116704,-2.53854,-0.56506,,
ENSG00000116711,0.325331,,-0.149431,
ENSG00000116729,-0.520807,0.415053,,
ENSG00000116741,3.91305,,2.15584,
ENSG00000116750,-2.26305,,,
ENSG00000116752,-0.868664,-0.224315,,
ENSG00000116771,0.819381,,0.422227,
ENSG00000116774,1.12635,1.64555,-1.6507,-0.00363861
ENSG00000116786,3.16751,1.73463,-0.172359,1.1047
ENSG00000116791,-2.02017,,-1.44432,
ENSG00000116793,0.075265,,-1.93453,
ENSG00000116819,-2.13836,,,
ENSG00000116830,-2.73577,-1.80611,-0.783582,-1.83119
ENSG00000116852,-0.171378,,,
ENSG00000116857,-4.68327,,-1.44215,
ENSG00000116874,1.64846,,1.34266,
ENSG00000116885,0.715973,,,
ENSG00000116898,0.178398,,,
ENSG00000116903,-3.92295,-0.913922,,
ENSG00000116906,2.91224,,-1.14846,
ENSG00000116918,-1.21457,,,
ENSG00000116922,-3.82773,-1.90076,-2.35801,-3.0114
ENSG00000116957,-0.792461,-2.24395,,
ENSG00000116962,-2.8289,,0.0483031,
ENSG00000116977,2.23022,0.2066,0.288106,0.34981
ENSG00000116983,2.99834,2.5588,,
ENSG00000116984,2.46411,,-0.0320521,
ENSG00000116985,-2.5424,,1.43404,
ENSG00000116990,-0.608417,-2.25215,,
ENSG00000116991,3.90454,,,
ENSG00000117009,3.42093,-0.261299,-0.636606,-0.634914
ENSG00000117010,3.24724,,,
ENSG00000117013,1.93009,,,
ENSG00000117020,-6.15808,,,
ENSG00000117036,0.458483,,,
ENSG00000117054,0.179862,,-1.3911,
ENSG00000117090,1.1618,1.34717,-1.37224,-0.0177295
ENSG00000117091,1.00992,-0.199026,-0.551021,-0.530364
ENSG00000117118,-1.80666,,,
ENSG00000117133,3.5612,1.52844,,
ENSG00000117139,1.77116,,,
ENSG00000117143,-4.27985,0.775219,,
ENSG00000117151,0.898037,0.624661,0.722665,0.952703
ENSG00000117153,-1.08321,,0.544215,
ENSG00000117155,1.46352,,0.934329,
ENSG00000117174,3.18071,0.388404,-0.997728,-0.430857
ENSG00000117222,2.19155,,,
ENSG00000117226,1.22334,,-0.0375852,
ENSG00000117262,0.828358,,,
ENSG00000117266,0.729515,-1.21221,-1.78588,-2.11997
ENSG00000117280,4.67171,,0.179722,
ENSG00000117281,1.82762,,,
ENSG00000117298,2.98086,-1.27121,,
ENSG00000117305,-1.15825,,,
ENSG00000117308,1.26954,,-0.656441,
ENSG00000117322,1.39402,-0.884005,,
ENSG00000117335,2.21826,,3.7451,
ENSG00000117362,-1.85544,,,
ENSG00000117385,-0.68895,-0.117585,1.12144,0.709831
ENSG00000117394,-0.682751,-1.40094,0.406642,-0.703076
ENSG00000117399,1.03102,,,
ENSG00000117408,2.88274,2.44628,,
ENSG00000117410,3.65441,,-0.383187,
ENSG00000117411,-2.33072,-1.79437,-0.65821,-1.73423
ENSG00000117419,0.475539,,,
ENSG00000117425,1.3834,,,
ENSG00000117448,-0.0178207,-1.32851,0.295888,-0.730175
ENSG00000117450,0.613597,0.322429,,
ENSG00000117461,1.25733,0.480183,0.236805,0.506987
ENSG00000117479,1.91492,,,
ENSG00000117480,1.61513,0.513494,-0.753311,-0.169576
ENSG00000117481,2.14594,,,
ENSG00000117500,-1.84992,,,
ENSG00000117505,2.09469,,,
ENSG00000117519,0.421889,,-0.0685788,
ENSG00000117523,2.33529,,0.227794,
ENSG00000117528,-3.06806,-0.179858,-0.288524,-0.331196
ENSG00000117533,-2.71323,-1.38522,-2.17035,-2.51416
ENSG00000117569,2.32921,,,
ENSG00000117586,0.121791,,,
ENSG00000117592,-1.77198,-3.14098,,
ENSG00000117593,6.49034,,,
ENSG00000117595,-0.137166,-0.74808,,
ENSG00000117597,0.104941,0.51318,-0.0782351,0.307552
ENSG00000117601,-5.53723,-4.17412,-3.99331,-5.77524
ENSG00000117602,-0.0621938,,1.15894,
ENSG00000117614,0.201188,,,
ENSG00000117620,-1.00878,,,
ENSG00000117625,1.4976,1.62462,,
ENSG00000117643,-1.8439,,,
ENSG00000117650,-2.37011,0.841206,,
ENSG00000117682,-1.02755,,0.158574,
ENSG00000117691,-0.89714,-0.276056,,
ENSG00000117697,-1.97548,,,
ENSG00000117713,3.86267,,,
ENSG00000117724,-0.136799,1.36036,1.40437,1.95496
ENSG00000117748,-1.43768,0.534074,,
ENSG00000117834,-0.487422,,1.53238,
ENSG00000117859,1.96062,,,
ENSG00000117862,-1.32987,,,
ENSG00000117868,1.95193,0.559342,1.76277,1.64198
ENSG00000117877,-1.68877,,0.0180304,
ENSG00000117899,-2.04284,0.0292704,,
ENSG00000117906,1.84889,,-0.345024,
ENSG00000118007,3.06574,,1.98469,
ENSG00000118096,-1.59529,-0.0667117,-0.785678,-0.602731
ENSG00000118137,1.62656,,-0.761275,
ENSG00000118162,-0.142876,,,
ENSG00000118181,-1.84085,0.224526,,
ENSG00000118193,-1.03806,,,
ENSG00000118197,-1.35198,,,
ENSG00000118200,0.188527,0.387951,,
ENSG00000118217,-1.44985,0.435186,0.58626,0.722271
ENSG00000118246,-2.47848,0.214952,0.0558096,0.191458
ENSG00000118260,4.3275,,,
ENSG00000118276,-3.47805,,,
ENSG00000118292,-2.20305,,0.257691,
ENSG00000118298,-2.16079,,,
ENSG00000118307,-2.26576,-1.31113,,
ENSG00000118363,-0.2418,-1.26936,2.39922,0.798933
ENSG00000118369,-2.3615,1.0018,2.39739,2.40359
ENSG00000118402,-1.77356,,,
ENSG00000118412,-0.918517,,,
ENSG00000118418,-0.695517,-0.899989,-0.798959,-1.20134
ENSG00000118420,2.79333,,,
ENSG00000118432,-1.17797,,,
ENSG00000118454,-1.03699,,1.48424,
ENSG00000118473,-0.625531,,0.271293,
ENSG00000118482,2.9927,0.0986531,0.361479,0.325363
ENSG00000118495,-3.53115,,0.222283,
ENSG00000118496,-0.341906,,,
ENSG00000118507,-0.846021,-0.652832,,
ENSG00000118508,1.4814,,,
ENSG00000118514,1.97754,1.14146,1.50889,1.87408
ENSG00000118518,1.6926,,,
ENSG00000118520,0.117054,,,
ENSG00000118557,0.600148,,,
ENSG00000118579,0.372268,,,
ENSG00000118596,1.85322,,,
ENSG00000118640,0.0430211,,-0.470319,
ENSG00000118655,-2.28107,,,
ENSG00000118680,-0.604331,,,
ENSG00000118690,1.5005,,,
ENSG00000118705,-1.4682,0.550312,0.414746,0.682399
ENSG00000118707,-0.173283,,,
ENSG00000118762,0.37889,0.781432,,
ENSG00000118777,-0.0399975,-0.570126,,
ENSG00000118785,-1.597,-0.64391,,
ENSG00000118804,4.06462,,2.74878,
ENSG00000118816,1.36497,,-0.107568,
ENSG00000118855,-0.610404,-0.303398,-0.149751,-0.320425
ENSG00000118873,-0.0254012,,,
ENSG00000118894,-0.468609,,0.992346,
ENSG00000118898,2.91203,,1.72558,
ENSG00000118900,1.85478,,1.80831,
ENSG00000118922,-5.14691,,,
ENSG00000118939,0.113163,,1.61034,
ENSG00000118960,0.0604183,,0.721412,
ENSG00000118961,-0.503749,-0.805086,-0.0861615,-0.630207
ENSG00000118965,0.787047,,0.874662,
ENSG00000118971,1.18707,,,
ENSG00000119041,3.78634,,-0.0199671,
ENSG00000119048,1.07687,-2.15599,,
ENSG00000119121,2.19921,0.600923,-0.077073,0.370418
ENSG00000119138,0.620614,,,
ENSG00000119139,-0.862102,,,
ENSG00000119147,-0.221755,-1.61219,-0.914342,-1.78653
ENSG00000119185,-4.17034,0.644031,,
ENSG00000119203,-2.13274,0.881793,1.16827,1.44961
ENSG00000119227,-1.63118,0.466872,0.184239,0.460405
ENSG00000119231,0.540241,,,
ENSG00000119242,2.38816,3.15064,,
ENSG00000119285,2.99793,,,
ENSG00000119314,-4.51536,,,
ENSG00000119318,-5.56383,-1.58276,-1.69429,-2.31722
ENSG00000119321,4.92737,1.68761,-1.52609,0.11421
ENSG00000119326,-2.37271,-1.45726,1.24528,-0.149889
ENSG00000119328,7.01125,3.0397,1.30168,3.06982
ENSG00000119333,-1.05893,,,
ENSG00000119383,-3.88441,-1.94603,,
ENSG00000119392,-0.0982064,-0.111015,-0.307051,-0.295618
ENSG00000119397,1.66929,-0.815543,,
ENSG00000119401,-0.844288,0.419079,,
ENSG00000119402,2.14991,,,
ENSG00000119403,2.16987,,-0.445038,
ENSG00000119408,-0.580395,-0.0848494,,
ENSG00000119414,-0.156051,0.778239,,
ENSG00000119431,4.16155,0.362867,0.519999,0.62428
ENSG00000119446,1.52996,,,
ENSG00000119457,3.5753,,0.489939,
ENSG00000119471,0.805837,,1.71361,
ENSG00000119487,-0.166306,,,
ENSG00000119509,-1.51739,-0.525231,-0.435928,-0.679642
ENSG00000119514,-1.16119,,,
ENSG00000119523,0.788226,,0.937832,
ENSG00000119537,-1.97991,-1.52252,-2.41922,-2.78723
ENSG00000119574,0.194385,,,
ENSG00000119599,-4.1941,-0.363436,-1.60193,-1.38972
ENSG00000119616,-1.17288,,,
ENSG00000119632,2.16539,-0.117871,,
ENSG00000119636,0.174641,,-1.45938,
ENSG00000119638,1.36865,,,
ENSG00000119640,-0.687273,,,
ENSG00000119650,-0.993848,,,
ENSG00000119655,1.10155,,,
ENSG00000119661,2.62221,,,
ENSG00000119669,-1.55513,,,
ENSG00000119673,0.410714,,-0.166019,
ENSG00000119684,-0.805161,,,
ENSG00000119685,2.54706,,1.6417,
ENSG00000119686,-2.08479,-1.15407,-0.260546,-1.00028
ENSG00000119688,-0.825866,,-1.06198,
ENSG00000119689,-2.02793,,,
ENSG00000119699,-1.53469,-0.031032,0.254,0.157662
ENSG00000119705,-3.03036,,0.189595,
ENSG00000119711,0.348093,,0.896347,
ENSG00000119718,-0.849008,,,
ENSG00000119723,-1.1652,-0.624891,-0.958955,-1.11995
ENSG00000119725,-0.0786059,0.548936,,
ENSG00000119729,-0.325613,,2.0013,
ENSG00000119737,-5.23354,,,
ENSG00000119771,-1.50384,,,
ENSG00000119772,2.69066,,,
ENSG00000119778,0.337795,2.90228,,
ENSG00000119782,-2.03925,0.193783,-1.51107,-0.931463
ENSG00000119787,-0.982571,,0.508216,
ENSG00000119844,-0.972331,,,
ENSG00000119878,-2.91966,,-0.497053,
ENSG00000119899,0.756197,,,
ENSG00000119900,-0.567716,,,
ENSG00000119906,-4.30735,0.288177,0.454591,0.525216
ENSG00000119915,4.53962,2.46047,,
ENSG00000119917,-3.76447,,,
ENSG00000119943,-1.08061,-0.680173,1.4448,0.540677
ENSG00000119953,-0.361246,,,
ENSG00000119965,-2.81638,-0.811362,-0.792541,-1.13413
ENSG00000119969,-3.08586,-1.43462,,
ENSG00000119977,2.31207,1.40487,0.616108,1.42905
ENSG00000119986,0.134715,,,
ENSG00000120008,0.517683,,-0.0191814,
ENSG00000120029,-1.96633,,0.226161,
ENSG00000120053,2.66947,,,
ENSG00000120057,-3.04225,-0.633937,,
ENSG00000120063,4.07861,,,
ENSG00000120071,-1.51641,,-0.0137597,
ENSG00000120093,0.291088,,0.865314,
ENSG00000120129,-3.77426,,-0.735403,
ENSG00000120137,-2.08225,,,
ENSG00000120156,-0.726178,,,
ENSG00000120158,1.96222,,0.0127401,
ENSG00000120159,-0.674818,,,
ENSG00000120217,-0.765339,-1.2028,,
ENSG00000120253,-2.4876,,2.0782,
ENSG00000120262,-2.07324,-1.43931,-1.52048,-2.09289
ENSG00000120265,1.67121,,0.0466479,
ENSG00000120279,0.883505,0.620753,1.10517,1.22041
ENSG00000120306,-1.12852,,,
ENSG00000120314,5.9837,,,
ENSG00000120318,2.11212,,,
ENSG00000120333,1.37474,,,
ENSG00000120370,-1.46712,,,
ENSG00000120437,-4.20773,,,
ENSG00000120438,-2.72755,-0.132958,-1.50117,-1.1555
ENSG00000120451,9.94043,,5.15628,
ENSG00000120458,-1.21401,,0.504699,
ENSG00000120519,2.59751,,,
ENSG00000120533,0.174249,-1.16421,,
ENSG00000120539,1.79863,,,
ENSG00000120594,-1.45046,-1.9247,,
ENSG00000120645,2.1107,,,
ENSG00000120647,3.04872,,1.8056,
ENSG00000120662,1.87553,2.99976,3.18847,4.37574
ENSG00000120675,-2.1217,,,
ENSG00000120685,0.136387,,,
ENSG00000120686,0.292349,,,
ENSG00000120688,-0.742032,,,
ENSG00000120690,1.23341,,,
ENSG00000120693,2.48138,,-1.19434,
ENSG00000120694,0.89877,,-0.344243,
ENSG00000120696,1.44399,,0.155772,
ENSG00000120697,-0.769151,-0.332746,,
ENSG00000120699,-0.0386939,,,
ENSG00000120705,5.2307,,,
ENSG00000120708,-0.592387,1.23429,,
ENSG00000120709,5.08472,4.5881,,
ENSG00000120733,-3.67286,,,
ENSG00000120738,-0.647853,,,
ENSG00000120756,0.407918,0.859673,0.527482,0.980867
ENSG00000120784,-2.5329,,-0.904538,
ENSG00000120798,-0.465569,-1.0097,-1.24081,-1.59135
ENSG00000120805,-2.85665,,,
ENSG00000120820,-1.47525,,,
ENSG00000120832,2.21316,,0.165647,
ENSG00000120837,-1.3203,,,
ENSG00000120860,-1.91332,,-0.158871,
ENSG00000120875,-0.49375,,,
ENSG00000120889,-1.78899,,,
ENSG00000120896,0.854484,,,
ENSG00000120899,4.37914,2.12386,,
ENSG00000120910,0.610744,1.22086,,
ENSG00000120913,2.10764,0.0994001,,
ENSG00000120915,1.55908,-0.363255,-0.785054,-0.811977
ENSG00000120925,1.2413,,,
ENSG00000120948,-0.330672,-2.08467,,
ENSG00000120992,-0.34488,-0.765977,0.231814,-0.37771
ENSG00000121039,-0.0420359,,0.418418,
ENSG00000121057,1.36241,-1.37541,,
ENSG00000121058,-0.902985,,,
ENSG00000121064,1.71976,0.914915,,
ENSG00000121067,2.38817,-0.420269,,
ENSG00000121073,1.5673,,1.91561,
ENSG00000121101,0.243778,,,
ENSG00000121210,-2.11975,,,
ENSG00000121211,-1.23745,,,
ENSG00000121236,-0.029732,-1.15888,1.06605,-0.065643
ENSG00000121274,-0.476647,1.64937,,
ENSG00000121289,-1.33911,-0.2931,0.236721,-0.0398657
ENSG00000121310,-2.6383,-2.32301,-1.40537,-2.63636
ENSG00000121316,-3.17991,,0.281446,
ENSG00000121350,-0.916631,0.225176,-0.234748,-0.00676835
ENSG00000121390,-1.51274,,-0.857088,
ENSG00000121406,2.00995,,,
ENSG00000121410,-2.07607,-0.0403697,-0.257089,-0.210335
ENSG00000121413,1.51226,,0.534612,
ENSG00000121417,1.49902,1.45584,,
ENSG00000121454,-1.49622,,0.524463,
ENSG00000121481,1.10578,,,
ENSG00000121486,2.55894,,,
ENSG00000121542,-0.740705,0.326787,,
ENSG00000121552,-0.967881,-0.159383,-0.276331,-0.308096
ENSG00000121577,-0.381388,-0.030475,-0.285834,-0.223664
ENSG00000121578,3.26542,1.7918,1.13263,2.06789
ENSG00000121594,-0.50178,,,
ENSG00000121621,0.686649,-3.66788,,
ENSG00000121644,0.451901,,,
ENSG00000121690,1.50442,,,
ENSG00000121691,3.02491,0.938359,0.926244,1.31847
ENSG00000121716,-1.64024,,-1.03895,
ENSG00000121742,-1.23865,,,
ENSG00000121749,6.16391,5.24091,5.71542,7.7473
ENSG00000121753,0.490814,,,
ENSG00000121769,-2.18097,-2.24513,-2.3815,-3.27152
ENSG00000121775,1.44159,,,
ENSG00000121807,1.40338,1.22797,,
ENSG00000121892,-0.818427,-1.02528,,
ENSG00000121895,2.01001,0.678783,-0.827866,-0.105418
ENSG00000121897,-0.874665,-2.60565,-2.47744,-3.59429
ENSG00000121931,-1.78419,,,
ENSG00000121933,0.960824,-0.354916,,
ENSG00000121940,-0.616508,,,
ENSG00000121957,0.649777,,-1.66107,
ENSG00000121988,-0.866745,,-1.12668,
ENSG00000121989,-1.03746,-0.493233,,
ENSG00000122008,1.11262,,,
ENSG00000122025,1.28346,,,
ENSG00000122026,-0.951297,,,
ENSG00000122033,1.16153,3.18727,1.25585,3.14176
ENSG00000122034,1.26071,1.81011,,
ENSG00000122035,-0.40749,,0.92677,
ENSG00000122068,1.93659,0.60887,,
ENSG00000122085,-0.912153,1.15524,0.31746,1.04136
ENSG00000122140,-0.601433,,0.375993,
ENSG00000122176,-2.20252,,,
ENSG00000122188,1.24089,-0.90837,-0.990837,-1.34294
ENSG00000122203,1.77125,,-1.54934,
ENSG00000122218,4.60181,3.26165,-2.69603,0.399951
ENSG00000122223,-0.43368,,0.413723,
ENSG00000122299,-1.52334,,,
ENSG00000122335,2.38217,1.55644,1.73701,2.32882
ENSG00000122359,3.37035,,0.271727,
ENSG00000122376,1.80567,1.256,,
ENSG00000122378,-0.0318109,0.503618,-0.387573,0.0820567
ENSG00000122390,0.215611,0.0306771,,
ENSG00000122417,1.0887,,-0.573022,
ENSG00000122420,1.37119,-0.026448,0.932499,0.640675
ENSG00000122432,-1.02581,1.2526,,
ENSG00000122435,-0.229473,,,
ENSG00000122477,0.60647,-1.231,-0.73768,-1.39206
ENSG00000122481,2.60627,-0.511574,1.65117,0.805818
ENSG00000122482,2.86262,,,
ENSG00000122483,-0.145482,-0.685318,-1.25033,-1.36871
ENSG00000122484,-0.416669,,,
ENSG00000122490,6.73711,,-0.111423,
ENSG00000122507,-1.27451,0.168527,0.901417,0.756565
ENSG00000122512,4.21834,2.33185,-0.130203,1.5568
ENSG00000122515,-0.297604,,2.06531,
ENSG00000122543,0.0687194,-2.0175,,
ENSG00000122545,0.984401,,,
ENSG00000122547,1.48669,,,
ENSG00000122550,-3.31146,-1.42922,-1.40613,-2.00489
ENSG00000122557,-4.32396,-0.92973,,
ENSG00000122566,-2.51661,,,
ENSG00000122591,-0.283537,0.841516,-0.554297,0.203094
ENSG00000122642,2.75861,0.658977,,
ENSG00000122643,1.39234,,,
ENSG00000122644,0.0749594,,,
ENSG00000122674,-0.305723,,-1.05833,
ENSG00000122678,0.826125,0.903571,-0.259152,0.455673
ENSG00000122679,-0.425684,,,
ENSG00000122687,-8.64989,-6.2485,-5.56418,-8.35282
ENSG00000122692,-3.48845,-3.74543,,
ENSG00000122694,1.76624,1.94664,1.5972,2.50588
ENSG00000122696,-1.03471,,2.20182,
ENSG00000122705,-1.04222,-1.84188,-1.09677,-2.07794
ENSG00000122729,-1.86034,,-0.261447,
ENSG00000122733,-1.21623,,3.49375,
ENSG00000122741,1.39562,-1.45669,2.13614,0.480444
ENSG00000122783,1.87079,,0.522542,
ENSG00000122786,2.22689,-0.688389,,
ENSG00000122862,1.79415,,,
ENSG00000122873,1.67867,,,
ENSG00000122882,0.660454,,,
ENSG00000122884,-1.03055,,,
ENSG00000122912,-2.7711,,,
ENSG00000122952,0.51114,,,
ENSG00000122958,-2.20154,,,
ENSG00000122965,1.86907,,-1.03897,
ENSG00000122970,-0.741182,0.565404,-4.52338,-2.79871
ENSG00000122971,2.28859,1.33395,,
ENSG00000122986,2.47239,,,
ENSG00000123064,-0.966646,,,
ENSG00000123080,0.588559,,,
ENSG00000123091,-1.34807,-0.608678,-0.500505,-0.78431
ENSG00000123104,-0.62755,0.803247,,
ENSG00000123106,-2.94917,,,
ENSG00000123143,-0.548174,1.36367,0.834136,1.55408
ENSG00000123144,1.4204,,,
ENSG00000123146,-0.772638,,,
ENSG00000123159,0.128933,2.01468,0.816614,2.00203
ENSG00000123178,-1.67052,-1.9735,,
ENSG00000123179,-1.89426,-1.43174,-0.740671,-1.53613
ENSG00000123191,1.15232,,0.912752,
ENSG00000123200,-4.44517,-0.559351,,
ENSG00000123213,-1.3549,-0.887587,,
ENSG00000123219,2.70078,1.20901,-2.26348,-0.74562
ENSG00000123240,-4.85594,-1.96575,,
ENSG00000123268,5.4736,3.01196,-3.15182,-0.0988951
ENSG00000123297,1.25144,,,
