gene,eqZ,wbZ,ntZ,multiZ
ENSG00000197768,,,-0.964937,
ENSG00000197769,,,0.0957878,
ENSG00000197774,,-2.19849,,
ENSG00000197776,,,0.86277,
ENSG00000197785,-1.58037,,2.07484,
ENSG00000197790,,0.987946,,
ENSG00000197813,0.100331,0.378223,,
ENSG00000197822,,,-0.383754,
ENSG00000197837,,,3.0186,
ENSG00000197858,0.211864,,,
ENSG00000197859,-2.11783,,-2.11491,
ENSG00000197860,,-0.864821,,
ENSG00000197872,,,-0.660512,
ENSG00000197879,-1.64346,-0.159455,,
ENSG00000197888,,-0.571615,,
ENSG00000197889,,,-0.671557,
ENSG00000197892,,0.0803378,,
ENSG00000197893,,-0.508563,0.508563,0
ENSG00000197905,,-0.291684,-0.291684,-0.412503
ENSG00000197912,6.96636,1.70103,,
ENSG00000197915,,,-1.87977,
ENSG00000197930,2.58595,,,
ENSG00000197935,,,-0.609902,
ENSG00000197971,0.757386,,,
ENSG00000197977,,,0.160981,
ENSG00000197980,,,0.779284,
ENSG00000197982,,-0.166028,,
ENSG00000197992,-0.718147,-0.113237,,
ENSG00000198001,,,0.75601,
ENSG00000198003,,0.362327,,
ENSG00000198019,1.5113,,,
ENSG00000198028,,,1.39815,
ENSG00000198040,-1.723,,,
ENSG00000198046,,,-0.561892,
ENSG00000198074,,-0.517254,,
ENSG00000198075,,,0.850646,
ENSG00000198081,,,0.572716,
ENSG00000198092,,,-0.778782,
ENSG00000198099,,-1.3871,-1.07087,-1.73804
ENSG00000198108,,,2.40643,
ENSG00000198125,,1.08183,,
ENSG00000198130,-0.763924,0.341421,,
ENSG00000198176,,,-0.831745,
ENSG00000198185,,,1.20375,
ENSG00000198203,,,-0.566877,
ENSG00000198242,,,0.246932,
ENSG00000198298,,,-0.0312594,
ENSG00000198300,,,-1.91053,
ENSG00000198301,,0.704467,,
ENSG00000198342,,4.37841,,
ENSG00000198369,0.599205,0.368316,,
ENSG00000198373,,-0.170971,,
ENSG00000198382,-0.0826116,0.612819,,
ENSG00000198393,1.60417,,,
ENSG00000198431,-3.95612,-3.43709,,
ENSG00000198454,,,0.176824,
ENSG00000198478,,,-1.54754,
ENSG00000198483,1.13297,-0.866705,,
ENSG00000198498,-1.94268,-0.0069441,,
ENSG00000198502,0.987793,-5.91453,,
ENSG00000198515,,,-1.67989,
ENSG00000198520,-1.50607,,-1.79115,
ENSG00000198523,,-0.841997,-1.00424,-1.30549
ENSG00000198535,,,-1.12509,
ENSG00000198538,,,-0.734968,
ENSG00000198542,,,0.991549,
ENSG00000198546,,,-1.05022,
ENSG00000198547,,,1.42489,
ENSG00000198551,,,0.423106,
ENSG00000198553,0.402423,,,
ENSG00000198569,,,-0.660949,
ENSG00000198589,,,-0.921382,
ENSG00000198604,,,-1.29288,
ENSG00000198612,-1.13852,,-0.154,
ENSG00000198626,,,0.352873,
ENSG00000198633,,,0.81049,
ENSG00000198642,-3.32178,,2.53733,
ENSG00000198643,,-1.21896,,
ENSG00000198646,,,-1.28179,
ENSG00000198648,-1.35583,,-1.8166,
ENSG00000198650,,2.21477,1.03495,2.2979
ENSG00000198663,,,0.842962,
ENSG00000198668,,0.759887,,
ENSG00000198719,-2.9511,,-1.51724,
ENSG00000198720,,,-1.06624,
ENSG00000198723,,,-1.67041,
ENSG00000198736,,,0.179371,
ENSG00000198740,0.0203853,,-1.24426,
ENSG00000198742,-2.1014,,1.04755,
ENSG00000198743,,,1.97713,
ENSG00000198754,-1.99418,,0.124216,
ENSG00000198768,,,2.38766,
ENSG00000198774,,,2.13958,
ENSG00000198793,,0.300996,,
ENSG00000198794,0.163218,,2.1938,
ENSG00000198795,,-0.892842,,
ENSG00000198822,,,2.22631,
ENSG00000198826,-3.06353,-1.36088,,
ENSG00000198829,,1.08901,,
ENSG00000198836,,0.354494,,
ENSG00000198838,,,-1.03221,
ENSG00000198842,,,2.16408,
ENSG00000198844,,,1.87366,
ENSG00000198851,,-2.27175,,
ENSG00000198854,,,-0.621736,
ENSG00000198855,,,-1.02862,
ENSG00000198858,,,-1.228,
ENSG00000198862,,,-1.75236,
ENSG00000198873,-1.04786,,,
ENSG00000198876,,0.245215,,
ENSG00000198887,,-2.23396,,
ENSG00000198890,1.17277,,-1.01792,
ENSG00000198894,-0.666962,-0.839456,,
ENSG00000198911,,,2.43231,
ENSG00000198915,,,0.159872,
ENSG00000198931,-5.56105,-0.601909,,
ENSG00000198937,,,0.691605,
ENSG00000198954,2.32478,,2.33655,
ENSG00000198963,,,-0.484643,
ENSG00000203279,,-2.11221,-2.16116,-3.02173
ENSG00000203356,,,-2.1613,
ENSG00000203499,,,-0.592422,
ENSG00000203546,,,2.26644,
ENSG00000203667,-0.617105,-0.468712,,
ENSG00000203668,2.10834,,2.47578,
ENSG00000203684,,,1.20747,
ENSG00000203685,,,-1.28755,
ENSG00000203688,,,0.168177,
ENSG00000203709,,0.36108,,
ENSG00000203711,,,-1.72104,
ENSG00000203721,,-1.42035,,
ENSG00000203724,,0.336909,0.336909,0.476461
ENSG00000203727,,,0,
ENSG00000203730,,,2.45235,
ENSG00000203734,,,-0.715492,
ENSG00000203757,,-0.0114937,,
ENSG00000203782,,-0.979973,,
ENSG00000203785,,0.3988,0.3988,0.563989
ENSG00000203805,,,0.103402,
ENSG00000203814,2.64759,,,
ENSG00000203867,,,0.625673,
ENSG00000203877,,,-0.867966,
ENSG00000203883,,1.58605,,
ENSG00000203896,,-1.38388,-1.48163,-2.02622
ENSG00000203907,,,0.549012,
ENSG00000203908,,,1.38493,
ENSG00000203942,,,-0.847015,
ENSG00000203943,,,0.0594608,
ENSG00000203995,,,-0.830437,
ENSG00000204020,,-0.573981,,
ENSG00000204060,,-2.61703,,
ENSG00000204070,,0.235577,,
ENSG00000204099,,-0.258312,-0.113725,-0.263069
ENSG00000204103,-0.648287,-1.83147,,
ENSG00000204128,,,0.165682,
ENSG00000204149,0.0209577,,-1.02441,
ENSG00000204217,1.74186,1.23497,,
ENSG00000204220,,,3.79293,
ENSG00000204256,-1.12978,,1.00027,
ENSG00000204277,,0.979784,,
ENSG00000204287,,,-1.01758,
ENSG00000204290,,,-1.01315,
ENSG00000204304,13.1259,9.62917,,
ENSG00000204334,,,-0.0338199,
ENSG00000204335,,,-0.467472,
ENSG00000204345,,0.652869,,
ENSG00000204362,,,-1.98383,
ENSG00000204366,0.0253598,,10.6827,
ENSG00000204370,,-0.771208,,
ENSG00000204371,,1.72761,,
ENSG00000204385,,-6.63796,6.61579,-0.0156778
ENSG00000204388,5.0621,,-2.86633,
ENSG00000204389,,,7.75321,
ENSG00000204390,,1.25549,,
ENSG00000204427,7.07279,,5.96444,
ENSG00000204428,0.514698,,,
ENSG00000204442,,,-3.39149,
ENSG00000204446,,,1.53517,
ENSG00000204514,0.0249247,0.0354749,,
ENSG00000204519,,,-0.567897,
ENSG00000204531,7.2906,,-6.49473,
ENSG00000204540,,,2.41709,
ENSG00000204544,,,0.633026,
ENSG00000204560,-6.34466,,-1.06491,
ENSG00000204572,,,1.11397,
ENSG00000204574,,,-0.0133831,
ENSG00000204583,,,0.365565,
ENSG00000204592,,-1.54946,,
ENSG00000204610,,3.43925,,
ENSG00000204611,,,-1.42917,
ENSG00000204613,,10.8645,,
ENSG00000204614,,1.57713,,
ENSG00000204625,-6.30475,,-0.436891,
ENSG00000204655,,-4.4028,-1.87253,-4.43732
ENSG00000204657,,-8.76534,-2.12168,-7.69829
ENSG00000204677,2.05477,,-1.17342,
ENSG00000204682,,,1.41788,
ENSG00000204687,,,1.15696,
ENSG00000204710,,1.49576,,
ENSG00000204740,,,0.745597,
ENSG00000204764,,,1.07456,
ENSG00000204815,0.574438,2.91871,,
ENSG00000204856,6.31148,10.6543,,
ENSG00000204866,,,-0.266894,
ENSG00000204876,,,1.50027,
ENSG00000204899,2.45014,,-0.944889,
ENSG00000204922,0.805461,-1.29738,,
ENSG00000204930,,,-0.199694,
ENSG00000204950,,,0.0218536,
ENSG00000204956,,,-1.79787,
ENSG00000204961,,,1.47359,
ENSG00000204962,,,-1.47359,
ENSG00000204963,,,4.02182,
ENSG00000204965,,,3.97793,
ENSG00000204967,,,15.6752,
ENSG00000204978,,,0.378947,
ENSG00000205037,,,-0.0439648,
ENSG00000205076,,,-0.78452,
ENSG00000205085,-4.27287,,-0.564464,
ENSG00000205086,,,0.102334,
ENSG00000205090,,1.45807,,
ENSG00000205106,,,2.76019,
ENSG00000205108,,,2.41994,
ENSG00000205116,,,-0.241603,
ENSG00000205133,-0.859077,-0.707826,,
ENSG00000205143,,,-2.56572,
ENSG00000205155,0.872364,1.37922,,
ENSG00000205177,,,-0.136344,
ENSG00000205189,,,-0.404549,
ENSG00000205209,,,-0.287491,
ENSG00000205212,,,1.06833,
ENSG00000205213,,-2.9539,,
ENSG00000205268,-0.955925,-0.962343,,
ENSG00000205302,0.478986,,0.351853,
ENSG00000205307,,0.211616,1.65714,1.32141
ENSG00000205323,0.869983,,2.03599,
ENSG00000205334,,,4.41627,
ENSG00000205358,,-0.203303,0.340614,0.0970937
ENSG00000205362,,-1.13471,-0.854276,-1.40643
ENSG00000205363,,,-1.135,
ENSG00000205364,,-0.579251,-0.659239,-0.875745
ENSG00000205403,,-0.678987,-2.2269,-2.05477
ENSG00000205413,,-0.217988,,
ENSG00000205423,,,1.27988,
ENSG00000205436,,,0.776582,
ENSG00000205502,,-0.81455,-0.938277,-1.23944
ENSG00000205571,0.489458,,,
ENSG00000205572,-0.969375,,,
ENSG00000205609,,,0.511004,
ENSG00000205622,,,-1.61348,
ENSG00000205629,,,-0.663207,
ENSG00000205632,,,0.179683,
ENSG00000205639,-3.85348,-0.361749,,
ENSG00000205693,,,-0.323799,
ENSG00000205730,,,-2.15562,
ENSG00000205754,,,-1.76222,
ENSG00000205784,-2.61683,,-4.36161,
ENSG00000205786,,0.546808,,
ENSG00000205795,,,0.536025,
ENSG00000205809,-1.17838,-2.18595,,
ENSG00000205810,,-0.314531,,
ENSG00000205832,,,-4.11238,
ENSG00000205838,,,0.671362,
ENSG00000205863,,,0.704292,
ENSG00000205981,,-6.85973,,
ENSG00000206047,,-0.5508,,
ENSG00000206053,2.178,,0.298069,
ENSG00000206077,0.68237,,0.750075,
ENSG00000206127,0.47988,,-0.266056,
ENSG00000206140,-2.49172,,,
ENSG00000206199,,,0.40814,
ENSG00000206432,,,-3.21907,
ENSG00000206532,,,-1.72276,
ENSG00000206538,,,-0.728375,
ENSG00000206559,,,-0.0692827,
ENSG00000206562,0.923595,,-0.42224,
ENSG00000206579,,,-3.22448,
ENSG00000211460,-0.404252,-2.44229,,
ENSG00000212124,,,-0.239394,
ENSG00000212126,,,-0.353725,
ENSG00000212128,,,-0.138014,
ENSG00000212643,,-1.60666,,
ENSG00000212864,,,-0.336179,
ENSG00000213015,-1.85565,,-2.47047,
ENSG00000213020,,,-0.051199,
ENSG00000213047,,,1.12578,
ENSG00000213062,,,1.09128,
ENSG00000213077,,-0.584582,-0.584582,-0.826724
ENSG00000213079,,,2.42063,
ENSG00000213088,,,-0.256266,
ENSG00000213096,-1.31494,,,
ENSG00000213190,-2.27856,-0.831727,,
ENSG00000213213,-0.383059,,-0.8403,
ENSG00000213231,,0.867137,,
ENSG00000213281,,1.51928,,
ENSG00000213339,0.462119,,-0.94267,
ENSG00000213341,-2.23283,,0.898002,
ENSG00000213373,,-0.403257,,
ENSG00000213380,3.29201,,3.61221,
ENSG00000213413,2.6702,,2.33344,
ENSG00000213424,,,0.391753,
ENSG00000213512,,,-0.058125,
ENSG00000213516,-0.773925,,-0.0388274,
ENSG00000213563,,,-0.120262,
ENSG00000213619,,,-1.55572,
ENSG00000213626,1.77716,-0.0492527,,
ENSG00000213654,,,0.346886,
ENSG00000213658,,0.741756,,
ENSG00000213672,-3.84506,,-1.27688,
ENSG00000213694,,,4.03671,
ENSG00000213714,,-0.0666867,,
ENSG00000213853,,,-0.0574569,
ENSG00000213886,,,-0.22861,
ENSG00000213903,,,-0.74747,
ENSG00000213923,,,-1.51356,
ENSG00000213927,,-0.78144,-1.97402,-1.9484
ENSG00000213937,-1.06785,,,
ENSG00000213973,,,1.6089,
ENSG00000213988,-1.59042,1.41172,,
ENSG00000213996,,,6.80183,
ENSG00000214022,,,0.542872,
ENSG00000214102,,,0.709135,
ENSG00000214146,,,-0.701207,
ENSG00000214160,,,-0.109173,
ENSG00000214189,,,1.43204,
ENSG00000214193,-0.130633,,-1.92208,
ENSG00000214194,-1.92665,,-0.899513,
ENSG00000214290,,,-0.137853,
ENSG00000214300,,1.07274,,
ENSG00000214309,-0.275884,,,
ENSG00000214338,,,1.72784,
ENSG00000214367,0.998525,,,
ENSG00000214376,,,0.916215,
ENSG00000214491,,,1.90958,
ENSG00000214510,,,-0.548271,
ENSG00000214517,0.187287,-0.186196,,
ENSG00000214534,,,-1.05249,
ENSG00000214548,,-2.36963,,
ENSG00000214562,-0.0885561,0.772739,,
ENSG00000214575,,,-4.70582,
ENSG00000214595,-3.06304,,-1.88032,
ENSG00000214652,,,-2.08061,
ENSG00000214654,-1.27858,,,
ENSG00000214694,,,2.75721,
ENSG00000214700,,,-0.845397,
ENSG00000214711,2.07022,,-0.761082,
ENSG00000214753,-0.849815,,,
ENSG00000214803,,0.078239,,
ENSG00000214866,,,1.10511,
ENSG00000214894,-10.7991,-9.0048,,
ENSG00000214955,,,1.411,
ENSG00000214960,,,2.44717,
ENSG00000215018,,,-0.178362,
ENSG00000215186,,,0.909306,
ENSG00000215187,-2.22743,0.206082,,
ENSG00000215218,,,-0.887999,
ENSG00000215241,,0.571745,0.264064,0.591007
ENSG00000215251,,,0.570201,
ENSG00000215712,-0.693496,0.398393,,
ENSG00000215790,0.222781,,1.11507,
ENSG00000215808,,,0.249725,
ENSG00000215817,,,-0.769,
ENSG00000215866,,,1.36978,
ENSG00000216588,,0.264618,,
ENSG00000217128,,1.01919,,
ENSG00000217442,,0.0477061,,
ENSG00000219435,,,-2.54198,
ENSG00000219438,,,-0.641442,
ENSG00000220161,4.48932,,1.47078,
ENSG00000221571,,1.26694,1.24195,1.77405
ENSG00000221818,,,-0.538431,
ENSG00000221829,-3.22292,,-0.612418,
ENSG00000221866,,-1.4039,,
ENSG00000221869,-0.831312,,,
ENSG00000221883,,3.18934,,
ENSG00000221887,,,1.13642,
ENSG00000221909,0.966361,,1.43532,
ENSG00000221914,,-2.23002,,
ENSG00000221926,3.34813,1.79594,,
ENSG00000221946,,,-1.02161,
ENSG00000221947,,,1.31495,
ENSG00000221953,,,-0.289265,
ENSG00000221955,,,0.827038,
ENSG00000221972,,,0.48631,
ENSG00000221978,-1.7373,,,
ENSG00000221986,,,-0.471079,
ENSG00000222004,,-0.231834,,
ENSG00000222011,-2.17316,-1.64625,,
ENSG00000222014,,,-0.863092,
ENSG00000223382,,,-1.34146,
ENSG00000223403,,,0.217042,
ENSG00000223414,,,1.00353,
ENSG00000223443,,,-1.44976,
ENSG00000223485,,,-1.86172,
ENSG00000223504,,,-0.293747,
ENSG00000223561,,,0.793843,
ENSG00000223601,,,0.337049,
ENSG00000223658,,,0.610228,
ENSG00000223751,,,-0.351728,
ENSG00000223802,,,-1.25058,
ENSG00000223823,,0.314718,,
ENSG00000223842,,,-0.0465023,
ENSG00000224023,,,0.622752,
ENSG00000224032,-1.0817,,,
ENSG00000224034,,0.628276,,
ENSG00000224132,,,-0.179809,
ENSG00000224137,,-2.99701,,
ENSG00000224177,,0.956647,,
ENSG00000224222,,,2.28321,
ENSG00000224239,,,-2.68578,
ENSG00000224243,,,-1.27087,
ENSG00000224259,,0.664645,-0.19514,0.33199
ENSG00000224307,,,2.78426,
ENSG00000224413,,,0.454255,
ENSG00000224420,,1.77645,,
ENSG00000224478,,-0.541539,,
ENSG00000224531,,,-0.110517,
ENSG00000224549,,,-9.97372,
ENSG00000224577,,,-0.913224,
ENSG00000224652,,0.207682,,
ENSG00000224687,,,-1.05533,
ENSG00000224715,,,0.807352,
ENSG00000224790,,,0.0383932,
ENSG00000224795,,,-1.12135,
ENSG00000224810,,,-1.41505,
ENSG00000224843,,,-8.88166,
ENSG00000224848,,,-0.67167,
ENSG00000224914,1.27555,,,
ENSG00000224939,,,1.06912,
ENSG00000224957,,,-0.057636,
ENSG00000225028,,,2.23315,
ENSG00000225039,,,0.203917,
ENSG00000225096,,,2.081,
ENSG00000225180,,,-2.81764,
ENSG00000225194,1.60852,,2.24425,
ENSG00000225231,,-1.11263,,
ENSG00000225285,,,0.797069,
ENSG00000225383,,,-0.00934533,
ENSG00000225411,-1.3346,,,
ENSG00000225434,0.0964834,1.52592,,
ENSG00000225446,,,-4.0088,
ENSG00000225498,,,-1.40792,
ENSG00000225511,,,2.8855,
ENSG00000225518,,,1.19905,
ENSG00000225526,,,-0.84064,
ENSG00000225528,,1.61629,,
ENSG00000225554,,,-0.920128,
ENSG00000225556,,,0.729004,
ENSG00000225614,,0.403523,,
ENSG00000225643,,-0.00934626,,
ENSG00000225697,4.67192,,4.24284,
ENSG00000225706,,,-0.88517,
ENSG00000225746,,,0.794505,
ENSG00000225793,,-0.1809,,
ENSG00000225880,1.56459,,,
ENSG00000225921,3.29742,,,
ENSG00000225932,,,0.881851,
ENSG00000225948,,0.831835,,
ENSG00000226067,-4.81209,,,
ENSG00000226091,,0.550767,0.485003,0.7324
ENSG00000226101,,,-0.0588412,
ENSG00000226133,,,2.27286,
ENSG00000226174,0.855394,,-0.698821,
ENSG00000226194,,,-0.201961,
ENSG00000226197,,,-0.233785,
ENSG00000226237,,,1.12358,
ENSG00000226302,,,-0.449661,
ENSG00000226308,,,1.29918,
ENSG00000226337,,-0.522956,,
ENSG00000226363,,,-2.83159,
ENSG00000226375,,,0.7476,
ENSG00000226380,-0.699987,,1.17136,
ENSG00000226383,,,-0.657952,
ENSG00000226409,,,1.4224,
ENSG00000226423,,-0.632119,,
ENSG00000226453,,,-0.179919,
ENSG00000226476,,,0.708489,
ENSG00000226578,,,-0.378406,
ENSG00000226669,,,-0.905567,
ENSG00000226686,,,-0.498561,
ENSG00000226761,,,0.62833,
ENSG00000226791,1.04442,,,
ENSG00000226792,,,-2.13586,
ENSG00000226808,,,0.94705,
ENSG00000226856,,,-2.66411,
ENSG00000226900,,,-0.41666,
ENSG00000226913,,,2.70696,
ENSG00000226935,,,-2.49013,
ENSG00000226995,,-0.347998,,
ENSG00000227017,,,0.153176,
ENSG00000227036,,,-0.462759,
ENSG00000227066,,,-1.9895,
ENSG00000227078,,,-5.07171,
ENSG00000227107,,-0.44482,-0.567053,-0.715502
ENSG00000227124,-2.30577,,-1.64,
ENSG00000227245,,,-1.36338,
ENSG00000227260,,,1.17245,
ENSG00000227292,,,-0.686266,
ENSG00000227345,-1.25272,,,
ENSG00000227373,,-0.712728,,
ENSG00000227388,,,-0.494518,
ENSG00000227467,,2.49444,,
ENSG00000227471,,,0.425121,
ENSG00000227502,,2.30372,-3.40742,-0.780428
ENSG00000227507,,0.375515,,
ENSG00000227508,,1.29585,,
ENSG00000227542,,,2.12931,
ENSG00000227544,,,0.390317,
ENSG00000227630,,,-0.473082,
ENSG00000227733,,,0.701797,
ENSG00000227744,,,-0.127368,
ENSG00000227885,,,-0.339289,
ENSG00000227888,,,-0.625297,
ENSG00000227920,,0.439778,,
ENSG00000227946,,,3.13151,
ENSG00000227947,,,-1.3792,
ENSG00000228022,,,2.31722,
ENSG00000228043,,-1.91234,1.6224,-0.205017
ENSG00000228049,,-0.511982,,
ENSG00000228065,,,-0.705431,
ENSG00000228126,,,-1.94222,
ENSG00000228140,,-0.900882,,
ENSG00000228221,,,-0.685545,
ENSG00000228223,,0.61514,,
ENSG00000228251,,,-2.56778,
ENSG00000228261,,,-2.62054,
ENSG00000228278,,0.0337129,,
ENSG00000228329,,-0.257162,,
ENSG00000228392,,,-0.165077,
ENSG00000228408,,,-0.615808,
ENSG00000228421,,,-2.68941,
ENSG00000228434,-1.28617,,,
ENSG00000228439,-2.07923,,0.990851,
ENSG00000228474,,,1.01666,
ENSG00000228484,,,1.84312,
ENSG00000228495,,,-1.5867,
ENSG00000228512,,0.979278,,
ENSG00000228526,,2.18297,,
ENSG00000228536,,,0.843917,
ENSG00000228541,,-0.314879,,
ENSG00000228549,,,0.366022,
ENSG00000228569,,,1.45645,
ENSG00000228570,0.121794,,1.26292,
ENSG00000228692,,-1.89939,,
ENSG00000228696,-4.38625,,0.505894,
ENSG00000228709,,,0.886437,
ENSG00000228716,0.754899,,0.180139,
ENSG00000228741,,,-0.612036,
ENSG00000228789,,,0.963582,
ENSG00000228800,,-1.24054,,
ENSG00000228817,,,0.113693,
ENSG00000228878,,,-2.76684,
ENSG00000229108,,,0.314167,
ENSG00000229117,,,-0.221696,
ENSG00000229160,,,0.149782,
ENSG00000229178,,,0.737026,
ENSG00000229246,,,0.639756,
ENSG00000229274,,,-9.08498,
ENSG00000229291,,,-1.32356,
ENSG00000229314,,0.139229,,
ENSG00000229321,,,0.66317,
ENSG00000229388,,,-3.41689,
ENSG00000229404,,,1.42952,
ENSG00000229453,,-2.99986,,
ENSG00000229520,,,-0.0939654,
ENSG00000229647,,1.00928,,
ENSG00000229654,,,0.141698,
ENSG00000229660,,,0.768058,
ENSG00000229676,,,-0.199302,
ENSG00000229694,,,-0.436841,
ENSG00000229809,,2.11806,,
ENSG00000229859,,-0.237386,,
ENSG00000229896,,,3.12218,
ENSG00000229921,,,-0.41847,
ENSG00000230013,,,-0.344923,
ENSG00000230131,,,0.0940377,
ENSG00000230257,,2.01464,,
ENSG00000230294,,,-0.131108,
ENSG00000230310,,,-1.21404,
ENSG00000230387,,-0.586457,-0.544583,-0.799766
ENSG00000230417,,,-1.29855,
ENSG00000230490,,,1.60274,
ENSG00000230510,,,-0.0296284,
ENSG00000230561,,,0.315636,
ENSG00000230563,,0.979361,-0.496697,0.341295
ENSG00000230615,,-1.59827,-1.59827,-2.26029
ENSG00000230658,,,-1.43804,
ENSG00000230676,,,-0.855206,
ENSG00000230699,,,-1.08653,
ENSG00000230709,,-0.157518,,
ENSG00000230724,,,-0.637141,
ENSG00000230805,,,0.746371,
ENSG00000230836,,,-0.352182,
ENSG00000230876,,,0.115454,
ENSG00000230939,,,0.372871,
ENSG00000230971,,,-0.670744,
ENSG00000231010,,,-1.24025,
ENSG00000231024,,,-0.922914,
ENSG00000231028,,,-0.163166,
ENSG00000231106,,,-1.39976,
ENSG00000231107,,,-1.09788,
ENSG00000231156,,,-1.06865,
ENSG00000231178,,,1.72341,
ENSG00000231246,,,-0.418682,
ENSG00000231252,,,2.43291,
ENSG00000231256,,,-0.316369,
ENSG00000231346,-0.747148,,,
ENSG00000231367,,,1.026,
ENSG00000231412,-0.235245,-0.496166,,
ENSG00000231437,0.173163,,1.77745,
ENSG00000231439,,-1.42101,,
ENSG00000231528,,,-0.12938,
ENSG00000231672,0.552817,,0.689479,
ENSG00000231680,,-0.258375,,
ENSG00000231682,,2.75343,,
ENSG00000231690,,,-1.77199,
ENSG00000231738,,,-0.195569,
ENSG00000231742,,,0.516291,
ENSG00000231768,,,1.1347,
ENSG00000231817,,,-0.0103046,
ENSG00000231826,,-0.730259,,
ENSG00000231842,,,1.96882,
ENSG00000231861,,,0.228295,
ENSG00000231887,,-0.86799,-0.296838,-0.823657
ENSG00000232023,,,0.29586,
ENSG00000232070,,,1.63244,
ENSG00000232098,-2.09827,,,
ENSG00000232125,,1.95726,,
ENSG00000232190,,,1.43686,
ENSG00000232196,,,1.78627,
ENSG00000232233,,,0.588719,
ENSG00000232237,,,0.229655,
ENSG00000232259,,1.19591,,
ENSG00000232300,,,3.61675,
ENSG00000232310,,,0.231022,
ENSG00000232311,1.01909,,,
ENSG00000232316,,,-0.839456,
ENSG00000232325,,-1.79469,,
ENSG00000232386,,,-0.750997,
ENSG00000232411,,,-2.18365,
ENSG00000232470,,,0.0101015,
ENSG00000232653,0.852003,,-1.18732,
ENSG00000232680,,0.546808,,
ENSG00000232710,,,6.70077,
ENSG00000232748,,0.659493,1.1593,1.28608
ENSG00000232837,,-1.12509,,
ENSG00000232838,,,-0.720027,
ENSG00000232903,,,0.555566,
ENSG00000232977,,,0.25642,
ENSG00000233056,,,1.08345,
ENSG00000233077,,0.695596,,
ENSG00000233081,,,-1.98397,
ENSG00000233117,,,-0.63962,
ENSG00000233154,,,-0.45248,
ENSG00000233200,,,1.79297,
ENSG00000233214,,0.546808,,
ENSG00000233232,,-2.02244,-1.60215,-2.56297
ENSG00000233237,,,-2.8571,
ENSG00000233354,,,1.54751,
ENSG00000233393,,,-1.08003,
ENSG00000233521,,,-0.465726,
ENSG00000233539,,,0.95272,
ENSG00000233569,,,2.014,
ENSG00000233608,,,1.1122,
ENSG00000233610,,,-0.192597,
ENSG00000233625,,,-2.17342,
ENSG00000233718,,,-0.230115,
ENSG00000233725,,,4.33044,
ENSG00000233754,,,1.26338,
ENSG00000233757,,,0.757526,
ENSG00000233760,,,1.1565,
ENSG00000233878,,,-0.9493,
ENSG00000233922,,-0.638335,-0.788199,-1.00871
ENSG00000233926,,,-3.10772,
ENSG00000233954,-0.128137,,-0.0827523,
ENSG00000233967,,,0.27932,
ENSG00000234076,-1.18103,,,
ENSG00000234199,,-0.754485,,
ENSG00000234215,,,2.81263,
ENSG00000234224,,,0.144847,
ENSG00000234255,,,-0.487415,
ENSG00000234323,,,2.99521,
ENSG00000234350,,,1.94266,
ENSG00000234362,,,-0.931021,
ENSG00000234418,,,0.166542,
ENSG00000234426,,-1.43171,,
ENSG00000234471,,,-0.642307,
ENSG00000234492,,,-0.0603625,
ENSG00000234535,,,1.86954,
ENSG00000234546,,,2.18297,
ENSG00000234571,-3.59791,0.666124,,
ENSG00000234584,,,-0.229685,
ENSG00000234663,,0.466635,,
ENSG00000234690,,,-1.46682,
ENSG00000234754,,,1.02691,
ENSG00000234777,,,0.564207,
ENSG00000234810,,,2.10359,
ENSG00000234817,,,0.761706,
ENSG00000234840,,,2.13501,
ENSG00000234906,,0.295261,-1.42517,-0.798966
ENSG00000234917,,,-0.412155,
ENSG00000234928,,,1.38436,
ENSG00000234965,,,3.34985,
ENSG00000235049,,,-0.320843,
ENSG00000235052,,,-1.37395,
ENSG00000235100,,,4.36622,
ENSG00000235106,-1.57015,,,
ENSG00000235151,,-0.324065,-2.07393,-1.69564
ENSG00000235159,,,-2.59563,
ENSG00000235173,-0.528322,,,
ENSG00000235209,,,-0.898979,
ENSG00000235271,-0.869976,-0.691605,,
ENSG00000235314,-0.749388,,-1.14822,
ENSG00000235358,,,-1.64477,
ENSG00000235387,,,-1.50943,
ENSG00000235453,,0.00677898,,
ENSG00000235478,-1.16543,-1.39171,,
ENSG00000235532,,1.33324,,
ENSG00000235576,-0.041686,,,
ENSG00000235615,,,1.12754,
ENSG00000235621,,-1.4589,,
ENSG00000235711,,,-1.51114,
ENSG00000235770,,,-0.636376,
ENSG00000235863,,,-1.27415,
ENSG00000235884,,,-0.22945,
ENSG00000235933,,,0.117577,
ENSG00000235947,,,-0.0431797,
ENSG00000235997,,,0.360273,
ENSG00000236008,,-1.64953,,
ENSG00000236013,,,2.08294,
ENSG00000236028,,,0.224944,
ENSG00000236039,,,0.262693,
ENSG00000236081,,-0.509259,,
ENSG00000236173,,,1.90346,
ENSG00000236204,,,0.629874,
ENSG00000236209,,,-0.352182,
ENSG00000236318,,,-0.65109,
ENSG00000236383,-2.40894,-2.52775,,
ENSG00000236444,,,0.556248,
ENSG00000236485,,,0.408671,
ENSG00000236499,3.32842,,0.88103,
ENSG00000236714,,,1.79585,
ENSG00000236740,,,-0.781532,
ENSG00000236782,,,0.362491,
ENSG00000236790,,0.281382,,
ENSG00000236849,,,0.378326,
ENSG00000236908,,,0.379831,
ENSG00000236914,,,-0.526534,
